,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.62,1.02,-0.08,6.33,27.57,14.90,—,—,—,—,—
Total Return % (NAV),0.36,-0.04,-0.68,6.94,27.74,14.14,—,—,—,—,8.56
+/- Category (NAV),0.10,-0.07,2.11,4.90,14.05,10.05,—,—,—,—,—
+/- Index (NAV),0.70,-1.52,1.46,4.10,12.80,5.83,—,—,—,—,—
