,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.68,-1.34,-10.11,-15.16,-15.29,-20.44,—,—,—,—,—
Total Return % (NAV),0.09,2.79,-9.06,-13.86,-14.13,-19.52,—,—,—,—,-11.11
+/- Category (NAV),-0.79,-0.66,0.14,-2.07,-5.16,-1.66,—,—,—,—,—
+/- Index (NAV),0.09,2.70,0.91,1.86,0.97,-1.15,—,—,—,—,—
