,Values
NAV,"6,373.19"
Open Price,"6,330.00"
Bid / Ask / Spread,0.00 / 0.00 / 0.00%
Volume / Avg,"21.0 / 18,035.5"
Day Range,"6,300.00 – 6,330.00"
Year Range,"6,300.00 – 7,540.00"
SEC Yield ,—
12-Month Yield ,2.84%
Premium ,—
Expense Ratio,0.240%
Total Assets,17.2 Bil
