,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.39,-0.86,-8.00,-4.46,-4.02,-9.00,3.41,2.02,—,—,—
Total Return % (NAV),0.80,0.28,-7.42,-4.90,-3.50,-8.99,3.70,2.14,—,—,1.92
+/- Category (NAV),0.03,-1.20,-0.32,1.88,1.37,3.90,4.74,3.11,—,—,—
+/- Index (NAV),0.80,-0.97,-1.23,-1.18,-3.99,0.80,-0.67,-0.28,—,—,—
