,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.55,1.43,-4.10,1.26,16.65,2.21,—,—,—,—,—
Total Return % (NAV),-0.62,-0.53,-2.55,1.81,18.02,2.63,—,—,—,—,9.55
+/- Category (NAV),-0.36,-0.09,-1.35,0.02,-1.46,-0.79,—,—,—,—,—
+/- Index (NAV),0.60,-1.94,1.65,1.51,1.36,-0.44,—,—,—,—,—
