,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-1.64
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-1.29
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,3.58
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-2.14
Percentile Rank,—,—,—,—,—,—,—,—,—,—,8
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
