,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.45,-0.30,-7.14,-5.76,-2.14,—,—,—,—,—,—
Total Return % (NAV),0.29,-0.63,-6.44,-5.63,-1.11,—,—,—,—,—,-3.81
+/- Category (NAV),0.24,-0.45,0.59,2.33,3.66,—,—,—,—,—,—
+/- Index (NAV),-0.03,0.01,-0.49,-1.16,-1.77,—,—,—,—,—,—
