,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.93,-1.23,-15.92,-13.43,-11.62,—,—,—,—,—,—
Total Return % (NAV),1.89,2.59,-14.17,-13.70,-10.67,—,—,—,—,—,-18.51
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
