,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-5.06,-0.63,-9.11,-0.88,9.14,10.66,7.37,-1.10,-1.36,—,-1.43
Total Return % (NAV),-3.11,0.35,-8.52,0.32,10.50,10.40,7.57,-0.96,-1.09,—,-1.32
+/- Category (NAV),-0.16,0.01,-0.19,-0.87,3.18,3.08,4.01,2.90,-0.04,—,—
+/- Index (NAV),-4.72,-1.14,-1.80,-5.96,0.87,-1.37,0.99,0.53,-2.42,—,—
