,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.17,-1.17,-7.76,-5.62,-4.23,-11.70,—,—,—,—,—
Total Return % (NAV),-0.20,-1.40,-6.58,-5.32,-3.00,-11.98,—,—,—,—,3.37
+/- Category (NAV),-0.25,-1.22,0.45,2.64,1.77,1.75,—,—,—,—,—
+/- Index (NAV),-0.52,-0.76,-0.63,-0.85,-3.66,-1.59,—,—,—,—,—
