,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.87,4.20,-8.12,-0.49,-12.63,—,—,—,—,—,—
Total Return % (NAV),0.56,3.19,-6.39,-1.00,-10.92,—,—,—,—,—,-27.47
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
