,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.00,6.43,-13.49,-18.65,-13.49,-24.31,—,—,—,—,—
Total Return % (NAV),-0.58,7.12,-13.34,-16.79,-12.86,-22.23,—,—,—,—,-5.06
+/- Category (NAV),-0.22,3.50,-3.36,-4.62,-3.13,-4.46,—,—,—,—,—
+/- Index (NAV),-0.06,4.81,-2.38,-2.30,2.64,-4.14,—,—,—,—,—
