,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.03,0.38,8.07,6.29,3.44,—,—,—,—,—,—
Total Return % (NAV),-0.08,0.57,6.94,6.34,2.31,—,—,—,—,—,13.17
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
