,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.08,0.14,0.91,1.87,2.65,4.28,—,—,—,—,—
Total Return % (NAV),-0.00,-0.01,0.77,1.83,2.60,4.14,—,—,—,—,4.41
+/- Category (NAV),0.00,0.03,-0.13,-0.12,-0.36,-0.41,—,—,—,—,—
+/- Index (NAV),-0.29,-0.24,-1.23,-2.14,-2.69,-4.09,—,—,—,—,—
