,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.97,-0.36,-7.40,-5.88,-3.37,-11.50,0.71,0.23,—,—,—
Total Return % (NAV),0.08,-0.57,-6.52,-5.93,-2.23,-11.73,1.10,0.47,—,—,1.64
+/- Category (NAV),0.03,-0.39,0.51,2.03,2.55,2.01,2.14,1.20,—,—,—
+/- Index (NAV),-0.23,0.07,-0.57,-1.46,-2.89,-1.33,-3.33,-2.14,—,—,—
