,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.05,0.10,-1.75,-1.33,0.29,-0.69,-0.02,—,—,—,—
Total Return % (NAV),-0.24,-0.12,-1.91,-1.87,0.39,-1.15,0.06,—,—,—,0.53
+/- Category (NAV),-0.26,-0.18,-0.53,-0.66,-0.01,0.11,-0.77,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
