,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.24,0.91,8.83,7.97,5.55,—,—,—,—,—,—
Total Return % (NAV),0.00,0.42,7.57,8.51,4.33,—,—,—,—,—,8.80
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
