,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.51,0.30,-9.37,-12.55,-12.59,-17.26,—,—,—,—,—
Total Return % (NAV),0.16,1.66,-9.20,-10.85,-11.61,-15.97,—,—,—,—,-3.40
+/- Category (NAV),-0.61,0.17,-2.10,-4.07,-6.74,-3.08,—,—,—,—,—
+/- Index (NAV),0.16,0.40,-3.00,-7.14,-12.10,-6.18,—,—,—,—,—
