,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.27,3.77,-9.76,-16.86,-18.71,-19.95,-8.37,—,—,—,—
Total Return % (NAV),-0.34,3.29,-10.08,-17.13,-18.98,-20.28,-8.62,—,—,—,-12.55
+/- Category (NAV),-0.07,0.41,-2.57,-7.85,-15.55,-5.89,-3.95,—,—,—,—
+/- Index (NAV),-0.66,3.93,-4.12,-12.65,-19.64,-9.88,-13.05,—,—,—,—
