,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.26,1.13,-11.42,-3.18,4.56,5.85,3.38,0.54,-3.66,—,—
Total Return % (NAV),-0.64,2.33,-10.34,-3.02,5.73,2.98,3.85,0.74,-3.42,—,-3.15
+/- Category (NAV),0.15,4.12,-3.62,1.64,1.66,6.61,-1.09,-1.52,-6.14,—,—
+/- Index (NAV),0.60,2.66,-3.57,-0.10,-3.59,6.58,-5.87,-3.81,-9.88,—,—
