,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.15,1.41,-9.65,-11.69,-10.27,-14.66,-3.69,-0.86,3.32,—,—
Total Return % (NAV),-0.11,1.47,-9.76,-11.72,-10.28,-14.54,-3.67,-0.90,3.36,—,0.18
+/- Category (NAV),-0.18,-0.43,-0.09,1.81,-0.85,4.99,1.61,-0.26,-0.74,—,—
+/- Index (NAV),-0.05,0.57,0.73,4.15,4.77,5.27,3.79,3.20,3.18,—,—
