,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.39,-1.67,-9.81,-13.28,-11.25,-15.70,-3.90,-1.06,3.24,—,—
Total Return % (NAV),0.27,1.82,-9.52,-11.77,-10.04,-15.29,-3.58,-0.89,3.35,—,0.21
+/- Category (NAV),-0.61,-1.63,-0.32,0.02,-1.07,2.57,1.52,-0.04,-0.64,—,—
+/- Index (NAV),0.27,1.73,0.45,3.95,5.05,3.08,3.89,3.60,3.22,—,—
