,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.63,-3.07,-12.23,-5.23,3.54,3.68,0.41,-0.84,—,—,—
Total Return % (NAV),0.09,2.32,-11.08,-2.34,5.25,4.40,1.05,-0.55,—,—,0.85
+/- Category (NAV),0.00,3.25,-3.22,1.91,2.40,7.60,-3.47,-2.47,—,—,—
+/- Index (NAV),0.12,5.94,-2.68,0.89,-1.97,8.41,-7.79,-4.57,—,—,—
