,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.07,-2.57,-0.72,-3.73,—,—,—,—,—,—,—
Total Return % (NAV),0.05,0.49,0.09,-3.84,—,—,—,—,—,—,-1.09
+/- Category (NAV),-0.00,-0.91,4.85,0.30,—,—,—,—,—,—,—
+/- Index (NAV),-0.01,2.74,5.17,-3.27,—,—,—,—,—,—,—
