,Values
NAV,"8,293.51"
Open Price,"8,100.00"
Bid / Ask / Spread,0.00 / 0.00 / 0.00%
Volume / Avg,5.0 / 142.4
Day Range,"8,100.00 – 8,120.00"
Year Range,"8,100.00 – 10,615.00"
SEC Yield ,—
12-Month Yield ,—
Premium ,—
Expense Ratio,0.350%
Total Assets,5.0 Bil
