,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.40,-3.79,-10.72,-13.89,-16.72,—,—,—,—,—,—
Total Return % (NAV),0.25,-2.56,-9.23,-12.41,-15.73,—,—,—,—,—,-17.04
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
