,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.30,-2.93,-9.77,-13.31,-15.18,—,—,—,—,—,—
Total Return % (NAV),0.06,-2.91,-7.39,-11.26,-14.03,—,—,—,—,—,-15.36
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
