,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.47,-0.68,-7.91,-6.24,-4.80,-11.80,—,—,—,—,—
Total Return % (NAV),0.82,1.32,-7.11,-6.53,-4.37,-12.14,—,—,—,—,-13.35
+/- Category (NAV),0.05,-0.16,-0.01,0.25,0.49,0.75,—,—,—,—,—
+/- Index (NAV),0.82,0.07,-0.91,-2.81,-4.87,-2.36,—,—,—,—,—
