,Values
NAV,"10,254.24"
Open Price,"10,245.00"
Bid / Ask / Spread,0.00 / 0.00 / 0.00%
Volume / Avg,"13,310.0 / 40,528.7"
Day Range,"10,180.00 – 10,245.00"
Year Range,"10,030.00 – 10,295.00"
SEC Yield ,—
12-Month Yield ,—
Premium ,—
Expense Ratio,0.170%
Total Assets,20.5 Bil
