,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.88,0.11,8.76,8.93,-19.53,10.89,—,—,—,—,—
Total Return % (NAV),-0.94,-1.06,7.73,8.03,-21.81,10.21,—,—,—,—,-14.94
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
