,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-5.27
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-4.15
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,0.62
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-5.93
Percentile Rank,—,—,—,—,—,—,—,—,—,—,49
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,325"
