,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.15,-1.50,-10.55,-8.37,-11.54,-18.30,—,—,—,—,—
Total Return % (NAV),-0.12,1.23,-10.36,-9.51,-11.53,-19.72,—,—,—,—,-20.40
+/- Category (NAV),-0.89,-0.25,-3.26,-2.74,-6.66,-6.83,—,—,—,—,—
+/- Index (NAV),-0.12,-0.02,-4.17,-5.80,-12.02,-9.93,—,—,—,—,—
