,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.57,2.60,-1.99,1.02,11.41,3.47,-3.60,-6.69,6.21,—,—
Total Return % (NAV),-0.72,0.67,-1.66,0.48,11.95,3.49,-3.51,-6.37,6.56,—,6.53
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
