,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.08,-0.26,-0.41,-0.98,13.16,-2.33,—,—,—,—,—
Total Return % (NAV),0.45,1.04,-0.46,0.40,14.84,-2.85,—,—,—,—,-1.99
+/- Category (NAV),0.64,1.50,2.47,2.54,-1.01,0.48,—,—,—,—,—
+/- Index (NAV),1.31,-0.48,3.73,0.56,-5.73,-4.56,—,—,—,—,—
