,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.76,1.19,9.81,7.37,-1.58,4.49,—,—,—,—,—
Total Return % (NAV),0.61,1.11,8.57,6.67,-2.49,5.37,—,—,—,—,12.27
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
