,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.56,-0.33,-5.90,-3.74,-2.90,-9.27,—,—,—,—,—
Total Return % (NAV),0.85,1.84,-5.11,-4.32,-2.33,-9.55,—,—,—,—,-6.80
+/- Category (NAV),0.08,0.36,2.00,2.46,2.54,3.34,—,—,—,—,—
+/- Index (NAV),0.85,0.59,1.09,-0.61,-2.82,0.24,—,—,—,—,—
