,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.38,-1.20,-8.57,-6.28,-5.12,-11.97,—,—,—,—,—
Total Return % (NAV),0.03,-1.32,-7.28,-6.21,-3.63,-11.96,—,—,—,—,-15.36
+/- Category (NAV),-0.02,-1.14,-0.25,1.75,1.15,1.78,—,—,—,—,—
+/- Index (NAV),-0.29,-0.68,-1.33,-1.74,-4.29,-1.56,—,—,—,—,—
