,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-4.51
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-3.87
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,1.00
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-5.01
Percentile Rank,—,—,—,—,—,—,—,—,—,—,44
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,284"
