,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.47,2.03,-8.50,-11.35,-7.71,-19.25,-4.17,—,—,—,—
Total Return % (NAV),-0.87,0.21,-8.68,-12.95,-7.69,-21.44,-4.34,—,—,—,-4.95
+/- Category (NAV),-0.92,0.39,-1.65,-4.99,-2.91,-7.70,-3.30,—,—,—,—
+/- Index (NAV),-1.18,0.85,-2.72,-8.48,-8.35,-11.04,-8.78,—,—,—,—
