,Values
NAV,"10,245.76"
Open Price,"10,210.00"
Bid / Ask / Spread,"0.00 / 11,290.00 / 0.00%"
Volume / Avg,"3,371.0 / 34,792.0"
Day Range,"10,210.00 – 10,265.00"
Year Range,"9,970.00 – 10,365.00"
SEC Yield ,—
12-Month Yield ,—
Premium ,—
Expense Ratio,0.100%
Total Assets,20.5 Bil
