,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.68,0.84,-0.24,—,—,—,—,—,—,—,—
Total Return % (NAV),0.57,0.81,0.52,—,—,—,—,—,—,—,1.23
+/- Category (NAV),0.61,1.06,1.80,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
