,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.12,-1.26,-1.31,—,—,—,—,—,—,—,—
Total Return % (NAV),0.18,1.23,0.11,—,—,—,—,—,—,—,0.82
+/- Category (NAV),-0.15,0.50,1.43,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
