,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.01,0.10,-6.67,-20.20,-22.35,-34.10,-5.55,—,—,—,—
Total Return % (NAV),1.64,-5.18,-11.42,-26.58,-28.06,-35.52,-7.49,—,—,—,-19.02
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
