,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.27,-1.01,-6.01,-4.93,-5.69,-12.77,0.86,0.90,—,—,—
Total Return % (NAV),0.73,1.12,-6.44,-4.35,-4.52,-11.81,1.23,0.98,—,—,1.95
+/- Category (NAV),-0.03,-0.37,0.67,2.42,0.35,1.08,2.27,1.95,—,—,—
+/- Index (NAV),0.73,-0.14,-0.24,-0.64,-5.02,-2.02,-3.14,-1.44,—,—,—
