,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),1.93,0.81,16.32,12.27,5.14,22.81,—,—,—,—,—
Total Return % (NAV),-0.17,1.15,13.99,12.16,2.69,23.32,—,—,—,—,-5.36
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
