,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.00,-0.38,-7.24,-5.53,-3.05,-10.68,—,—,—,—,—
Total Return % (NAV),0.20,-0.71,-6.35,-5.86,-2.00,-10.84,—,—,—,—,-12.06
+/- Category (NAV),0.15,-0.53,0.68,2.10,2.78,2.90,—,—,—,—,—
+/- Index (NAV),-0.12,-0.08,-0.40,-1.38,-2.66,-0.44,—,—,—,—,—
