,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.87,-1.04,-14.60,-9.48,-7.69,-22.96,—,—,—,—,—
Total Return % (NAV),2.33,1.75,-13.03,-10.18,-6.55,-23.72,—,—,—,—,-23.08
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
