,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.95,3.82,1.91,1.31,29.14,7.60,—,—,—,—,—
Total Return % (NAV),0.78,2.58,1.69,2.00,27.70,3.46,—,—,—,—,-12.95
+/- Category (NAV),0.16,1.32,5.61,2.44,10.48,0.68,—,—,—,—,—
+/- Index (NAV),0.11,3.86,7.77,7.56,21.77,3.62,—,—,—,—,—
