,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.91,-3.38,-5.63,-2.90,8.32,-2.86,4.57,—,—,—,—
Total Return % (NAV),1.11,0.31,-3.04,0.45,10.19,-0.79,5.32,—,—,—,5.47
+/- Category (NAV),0.11,-1.23,-1.87,-3.10,-9.32,-3.97,-4.52,—,—,—,—
+/- Index (NAV),0.89,3.50,2.39,0.38,-4.96,-3.09,-5.82,—,—,—,—
