,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.56,0.63,-8.79,-8.06,-8.27,-12.82,-0.29,-2.51,—,—,—
Total Return % (NAV),-0.36,-0.50,-8.36,-8.90,-7.72,-14.13,-0.24,-2.32,—,—,-5.02
+/- Category (NAV),-0.09,-3.39,-0.85,0.38,-4.29,0.26,4.42,-0.20,—,—,—
+/- Index (NAV),-0.68,0.13,-2.40,-4.42,-8.38,-3.73,-4.67,-4.93,—,—,—
