,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.07,-1.92,-10.29,-7.30,-12.57,-20.57,0.17,3.38,—,—,—
Total Return % (NAV),-0.45,-1.27,-8.55,-7.81,-10.64,-19.57,0.93,3.83,—,—,3.63
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
