,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.50,0.92,6.36,7.36,18.10,—,—,—,—,—,—
Total Return % (NAV),-1.20,-0.10,5.63,6.94,17.21,—,—,—,—,—,19.61
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
