,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.91,-0.73,-14.55,-12.09,-8.22,-24.42,—,—,—,—,—
Total Return % (NAV),0.17,-1.22,-12.86,-12.25,-6.42,-24.90,—,—,—,—,-1.17
+/- Category (NAV),—,—,—,—,—,—,—,—,—,—,—
+/- Index (NAV),—,—,—,—,—,—,—,—,—,—,—
