,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.19,-0.39,-8.01,-4.90,-5.50,-15.44,—,—,—,—,—
Total Return % (NAV),1.14,1.11,-6.75,-5.17,-4.94,-15.93,—,—,—,—,-15.87
+/- Category (NAV),0.38,-0.37,0.35,1.61,-0.07,-3.05,—,—,—,—,—
+/- Index (NAV),1.14,-0.14,-0.55,-1.46,-5.44,-6.15,—,—,—,—,—
