,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-5.99
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-4.96
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-0.19
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-6.65
Percentile Rank,—,—,—,—,—,—,—,—,—,—,58
# of Funds in Category,—,—,—,—,—,—,—,—,—,"2,015","2,325"
