,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,5.31
Fund (NAV),—,—,—,—,—,—,—,—,—,—,5.05
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,1.94
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-0.31
Percentile Rank,—,—,—,—,—,—,—,—,—,—,15
# of Funds in Category,—,—,—,—,—,—,—,—,—,545,717
