,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.20,0.15,1.88,3.73,4.88,8.48,—,—,—,—,—
Total Return % (NAV),-0.01,-0.14,1.65,3.57,4.73,8.21,—,—,—,—,8.09
+/- Category (NAV),-0.01,-0.10,0.75,1.62,1.77,3.67,—,—,—,—,—
+/- Index (NAV),-0.30,-0.37,-0.35,-0.40,-0.56,-0.02,—,—,—,—,—
