,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-1.00,-0.17,-7.28,-4.59,-1.58,-10.03,3.21,1.51,—,—,—
Total Return % (NAV),0.86,1.25,-6.60,-4.59,-1.45,-10.31,3.53,1.73,—,—,1.49
+/- Category (NAV),0.10,-0.23,0.50,2.19,3.42,2.58,4.57,2.71,—,—,—
+/- Index (NAV),0.86,-0.00,-0.40,-0.88,-1.94,-0.53,-0.84,-0.68,—,—,—
