,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-2.09,-2.37,-8.04,-6.19,—,—,—,—,—,—,—
Total Return % (NAV),2.60,2.20,-3.82,-1.59,—,—,—,—,—,—,5.58
+/- Category (NAV),1.54,0.27,-1.10,-1.89,—,—,—,—,—,—,—
+/- Index (NAV),3.09,5.42,2.12,-1.15,—,—,—,—,—,—,—
