,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.76,-1.60,-7.63,-3.54,2.19,-4.01,2.74,-1.55,—,—,—
Total Return % (NAV),-0.48,-0.41,-8.34,-4.26,1.81,-6.93,2.86,-1.73,—,—,-0.32
+/- Category (NAV),-0.17,-0.42,-2.77,-2.85,-5.15,-5.33,-1.56,-2.63,—,—,—
+/- Index (NAV),-0.34,1.50,0.09,-0.59,0.44,-4.12,-1.25,-2.37,—,—,—
