,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.94,-2.21,-9.81,-9.07,-7.57,-10.74,—,—,—,—,—
Total Return % (NAV),0.37,-0.71,-9.21,-8.95,-6.57,-10.06,—,—,—,—,-8.98
+/- Category (NAV),-0.39,-2.19,-2.10,-2.17,-1.70,2.83,—,—,—,—,—
+/- Index (NAV),0.37,-1.96,-3.01,-5.23,-7.07,-0.27,—,—,—,—,—
