,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),-0.14,0.96,-15.83,-26.93,-35.17,—,—,—,—,—,—
Total Return % (NAV),1.59,6.19,-16.06,-26.34,-34.96,—,—,—,—,—,-32.36
+/- Category (NAV),0.79,3.46,-10.38,-19.89,-30.80,—,—,—,—,—,—
+/- Index (NAV),1.73,8.13,-13.48,-28.95,-41.56,—,—,—,—,—,—
