,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,YTD
Fund (Price),—,—,—,—,—,—,—,—,—,—,-35.17
Fund (NAV),—,—,—,—,—,—,—,—,—,—,-34.96
+/ Category (NAV),—,—,—,—,—,—,—,—,—,—,-30.80
+/- Index (Price),—,—,—,—,—,—,—,—,—,—,-41.76
Percentile Rank,—,—,—,—,—,—,—,—,—,—,100
# of Funds in Category,—,—,—,—,—,—,—,—,—,100,118
