,1-Day,1-Week,1-Month,3-Month,YTD,1-Year,3-Year,5-Year,10-Year,15-Year,Since Inception
Total Return % (Price),0.18,0.02,1.32,2.92,4.08,6.44,—,—,—,—,—
Total Return % (NAV),-0.02,-0.11,1.22,2.83,4.01,6.42,—,—,—,—,3.75
+/- Category (NAV),-0.01,-0.07,0.32,0.89,1.05,1.88,—,—,—,—,—
+/- Index (NAV),-0.31,-0.33,-0.77,-1.13,-1.28,-1.81,—,—,—,—,—
